openalex_topic_id,openalex_topic_name,for_field_code,for_field_label,is_primary,confidence,match_method,notes
12097,Aquatic Invertebrate Ecology and Behavior,310305,Marine and estuarine ecology (incl. marine ichthyology),False,0.2,constrained_lexical,
12097,Aquatic Invertebrate Ecology and Behavior,310307,Population ecology,False,0.5,constrained_lexical,
12098,Rural development and sustainability,300210,Sustainable agricultural development,True,0.667,constrained_lexical,
12098,Rural development and sustainability,300201,Agricultural hydrology,False,0.5,constrained_lexical,
12098,Rural development and sustainability,300202,Agricultural land management,False,0.333,constrained_lexical,
12098,Rural development and sustainability,300203,Agricultural land planning,False,0.333,constrained_lexical,
12098,Rural development and sustainability,300204,Agricultural management of nutrients,False,0.333,constrained_lexical,
12098,Rural development and sustainability,300205,Agricultural production systems simulation,False,0.25,constrained_lexical,
12099,Advanced materials and composites,401704,Mechanical engineering asset management,True,0.25,constrained_lexical,
12099,Advanced materials and composites,401706,Numerical modelling and mechanical characterisation,False,0.25,constrained_lexical,
12099,Advanced materials and composites,401799,Mechanical engineering not elsewhere classified,False,0.2,constrained_lexical,
12099,Advanced materials and composites,401701,Acoustics and noise control (excl. architectural acoustics),False,0.0,constrained_lexical,
12099,Advanced materials and composites,401702,"Dynamics, vibration and vibration control",False,0.0,constrained_lexical,
12099,Advanced materials and composites,401703,"Energy generation, conversion and storage (excl. chemical and electrical)",False,0.0,constrained_lexical,
12100,Advanced Mathematical Modeling in Engineering,461306,Numerical computation and mathematical software,True,0.5,constrained_lexical,
12100,Advanced Mathematical Modeling in Engineering,461307,Quantum computation,False,0.5,constrained_lexical,
12100,Advanced Mathematical Modeling in Engineering,461399,Theory of computation not elsewhere classified,False,0.2,constrained_lexical,
12100,Advanced Mathematical Modeling in Engineering,461301,"Coding, information theory and compression",False,0.0,constrained_lexical,
12100,Advanced Mathematical Modeling in Engineering,461302,Computational complexity and computability,False,0.0,constrained_lexical,
12100,Advanced Mathematical Modeling in Engineering,461303,Computational logic and formal languages,False,0.0,constrained_lexical,
12101,Advanced Bandit Algorithms Research,350701,Corporate governance,True,0.0,below_floor,
12101,Advanced Bandit Algorithms Research,350702,Corporate social responsibility,False,0.0,constrained_lexical,
12101,Advanced Bandit Algorithms Research,350703,Disaster and emergency management,False,0.0,constrained_lexical,
12101,Advanced Bandit Algorithms Research,350704,Entrepreneurship,False,0.0,constrained_lexical,
12101,Advanced Bandit Algorithms Research,350705,Innovation management,False,0.0,constrained_lexical,
12101,Advanced Bandit Algorithms Research,350706,International business,False,0.0,constrained_lexical,
12102,Fire effects on concrete materials,400505,Construction materials,True,0.5,constrained_lexical,
12102,Fire effects on concrete materials,400507,Fire safety engineering,False,0.333,constrained_lexical,
12102,Fire effects on concrete materials,400501,Architectural engineering,False,0.0,constrained_lexical,
12102,Fire effects on concrete materials,400502,Civil geotechnical engineering,False,0.0,constrained_lexical,
12102,Fire effects on concrete materials,400503,Complex civil systems,False,0.0,constrained_lexical,
12102,Fire effects on concrete materials,400504,Construction engineering,False,0.0,constrained_lexical,
12103,Cancer Risks and Factors,321104,Cancer therapy (excl. chemotherapy and radiation therapy),True,0.4,constrained_lexical,
12103,Cancer Risks and Factors,321101,Cancer cell biology,False,0.333,constrained_lexical,
12103,Cancer Risks and Factors,321102,Cancer diagnosis,False,0.5,constrained_lexical,
12103,Cancer Risks and Factors,321103,Cancer genetics,False,0.5,constrained_lexical,
12103,Cancer Risks and Factors,321105,Chemotherapy,False,1.0,constrained_lexical,
12103,Cancer Risks and Factors,321106,Haematological tumours,False,0.0,constrained_lexical,
12104,Protein Tyrosine Phosphatases,310102,"Cell development, proliferation and death",True,0.25,constrained_lexical,
12104,Protein Tyrosine Phosphatases,310103,Cell metabolism,False,0.5,constrained_lexical,
12104,Protein Tyrosine Phosphatases,310104,Cell neurochemistry,False,0.5,constrained_lexical,
12104,Protein Tyrosine Phosphatases,310105,"Cellular interactions (incl. adhesion, matrix, cell wall)",False,0.143,constrained_lexical,
12104,Protein Tyrosine Phosphatases,310108,Protein trafficking,False,0.5,constrained_lexical,
12104,Protein Tyrosine Phosphatases,310199,Biochemistry and cell biology not elsewhere classified,False,0.167,constrained_lexical,
12105,Hygrothermal properties of building materials,330201,Automation and technology in building and construction,True,0.5,constrained_lexical,
12105,Hygrothermal properties of building materials,330202,Building construction management and project planning,False,0.4,constrained_lexical,
12105,Hygrothermal properties of building materials,330203,Building industry studies,False,0.333,constrained_lexical,
12105,Hygrothermal properties of building materials,330204,Building information modelling and management,False,0.25,constrained_lexical,
12105,Hygrothermal properties of building materials,330205,Building organisational studies,False,0.333,constrained_lexical,
12105,Hygrothermal properties of building materials,330206,"Building science, technologies and systems",False,0.25,constrained_lexical,
12106,Surface Treatment and Residual Stress,401704,Mechanical engineering asset management,True,0.25,constrained_lexical,
12106,Surface Treatment and Residual Stress,401706,Numerical modelling and mechanical characterisation,False,0.25,constrained_lexical,
12106,Surface Treatment and Residual Stress,401799,Mechanical engineering not elsewhere classified,False,0.2,constrained_lexical,
12106,Surface Treatment and Residual Stress,401701,Acoustics and noise control (excl. architectural acoustics),False,0.0,constrained_lexical,
12106,Surface Treatment and Residual Stress,401702,"Dynamics, vibration and vibration control",False,0.0,constrained_lexical,
12106,Surface Treatment and Residual Stress,401703,"Energy generation, conversion and storage (excl. chemical and electrical)",False,0.0,constrained_lexical,
12107,Leprosy Research and Treatment,320213,Medical genetics (excl. cancer genetics),True,0.25,constrained_lexical,
12107,Leprosy Research and Treatment,320224,Rural clinical health,False,0.333,constrained_lexical,
12107,Leprosy Research and Treatment,320201,Anaesthesiology,False,0.0,constrained_lexical,
12107,Leprosy Research and Treatment,320202,Clinical chemistry (incl. diagnostics),False,0.0,constrained_lexical,
12107,Leprosy Research and Treatment,320203,Clinical microbiology,False,0.0,constrained_lexical,
12107,Leprosy Research and Treatment,320204,Clinimetrics,False,0.0,constrained_lexical,
12108,Management of metastatic bone disease,320201,Anaesthesiology,True,0.0,below_floor,
12108,Management of metastatic bone disease,320202,Clinical chemistry (incl. diagnostics),False,0.0,constrained_lexical,
12108,Management of metastatic bone disease,320203,Clinical microbiology,False,0.0,constrained_lexical,
12108,Management of metastatic bone disease,320204,Clinimetrics,False,0.0,constrained_lexical,
12108,Management of metastatic bone disease,320205,Dermatology,False,0.0,constrained_lexical,
12108,Management of metastatic bone disease,320206,Diagnostic radiography,False,0.0,constrained_lexical,
12109,"Race, Identity, and Education in Brazil",441005,Social theory,True,1.0,constrained_lexical,
12109,"Race, Identity, and Education in Brazil",441007,Sociology and social studies of science and technology,False,0.4,constrained_lexical,
12109,"Race, Identity, and Education in Brazil",441001,"Applied sociology, program evaluation and social impact assessment",False,0.143,constrained_lexical,
12109,"Race, Identity, and Education in Brazil",441004,Social change,False,0.5,constrained_lexical,
12109,"Race, Identity, and Education in Brazil",441012,Sociology of inequalities,False,0.5,constrained_lexical,
12109,"Race, Identity, and Education in Brazil",441016,Urban sociology and community studies,False,0.25,constrained_lexical,
12110,Bone and Dental Protein Studies,320213,Medical genetics (excl. cancer genetics),True,0.25,constrained_lexical,
12110,Bone and Dental Protein Studies,320201,Anaesthesiology,False,0.0,constrained_lexical,
12110,Bone and Dental Protein Studies,320202,Clinical chemistry (incl. diagnostics),False,0.0,constrained_lexical,
12110,Bone and Dental Protein Studies,320203,Clinical microbiology,False,0.0,constrained_lexical,
12110,Bone and Dental Protein Studies,320204,Clinimetrics,False,0.0,constrained_lexical,
12110,Bone and Dental Protein Studies,320205,Dermatology,False,0.0,constrained_lexical,
12111,Industrial Vision Systems and Defect Detection,401403,Flexible manufacturing systems,True,0.667,constrained_lexical,
12111,Industrial Vision Systems and Defect Detection,401401,Additive manufacturing,False,0.5,constrained_lexical,
12111,Industrial Vision Systems and Defect Detection,401402,CAD/CAM systems,False,0.333,constrained_lexical,
12111,Industrial Vision Systems and Defect Detection,401404,Industrial engineering,False,0.5,constrained_lexical,
12111,Industrial Vision Systems and Defect Detection,401405,Machine tools,False,0.5,constrained_lexical,
12111,Industrial Vision Systems and Defect Detection,401407,Manufacturing management,False,0.5,constrained_lexical,
12112,Ammonia Synthesis and Nitrogen Reduction,400404,Electrochemical energy storage and conversion,True,0.75,constrained_lexical,
12112,Ammonia Synthesis and Nitrogen Reduction,400402,Chemical and thermal processes in energy and combustion,False,0.4,constrained_lexical,
12112,Ammonia Synthesis and Nitrogen Reduction,400407,Process control and simulation,False,0.333,constrained_lexical,
12112,Ammonia Synthesis and Nitrogen Reduction,400410,Wastewater treatment processes,False,0.333,constrained_lexical,
12112,Ammonia Synthesis and Nitrogen Reduction,400411,Water treatment processes,False,0.333,constrained_lexical,
12112,Ammonia Synthesis and Nitrogen Reduction,400401,Carbon capture engineering (excl. sequestration),False,0.0,constrained_lexical,
12113,Growth and nutrition in plants,310802,Plant biochemistry,True,0.5,constrained_lexical,
12113,Growth and nutrition in plants,310803,Plant cell and molecular biology,False,0.25,constrained_lexical,
12113,Growth and nutrition in plants,310804,Plant developmental and reproductive biology,False,0.25,constrained_lexical,
12113,Growth and nutrition in plants,310805,Plant pathology,False,0.5,constrained_lexical,
12113,Growth and nutrition in plants,310806,Plant physiology,False,0.5,constrained_lexical,
12113,Growth and nutrition in plants,310899,Plant biology not elsewhere classified,False,0.2,constrained_lexical,
12114,Sensory Analysis and Statistical Methods,300602,Food chemistry and food sensory science,True,0.75,constrained_lexical,
12114,Sensory Analysis and Statistical Methods,300601,Beverage chemistry and beverage sensory science,False,0.5,constrained_lexical,
12114,Sensory Analysis and Statistical Methods,300699,Food sciences not elsewhere classified,False,0.4,constrained_lexical,
12114,Sensory Analysis and Statistical Methods,300603,Food nutritional balance,False,0.333,constrained_lexical,
12114,Sensory Analysis and Statistical Methods,300604,"Food packaging, preservation and processing",False,0.25,constrained_lexical,
12114,Sensory Analysis and Statistical Methods,300605,"Food safety, traceability, certification and authenticity",False,0.2,constrained_lexical,
12115,Genetic and Environmental Crop Studies,310801,Phycology (incl. marine grasses),True,0.0,below_floor,
12115,Genetic and Environmental Crop Studies,310802,Plant biochemistry,False,0.0,constrained_lexical,
12115,Genetic and Environmental Crop Studies,310803,Plant cell and molecular biology,False,0.0,constrained_lexical,
12115,Genetic and Environmental Crop Studies,310804,Plant developmental and reproductive biology,False,0.0,constrained_lexical,
